# Time-averaged data for fix log_y
# TimeStep v_E_y v_s_y
44568 0.26325 2122.43
44569 0.26325 2122.43
44570 0.26325 2122.43
44571 0.26325 2122.43
44572 0.26325 2122.43
44573 0.26325 2122.43
44574 0.26325 2122.43
44575 0.26325 2122.43
44576 0.26325 2122.43
44577 0.26325 2122.43
44578 0.26325 2122.43
44579 0.26325 2122.43
44580 0.26325 2122.43
44581 0.26325 2122.43
44582 0.26325 2122.43
44583 0.26325 2122.43
44584 0.26325 2122.43
44585 0.26325 2122.43
44586 0.26325 2122.43
44587 0.26325 2122.43
44588 0.26325 2122.43
44589 0.26325 2122.43
44590 0.26325 2122.43
44591 0.26325 2122.43
44592 0.26325 2122.43
44593 0.26325 2122.43
44594 0.26325 2122.43
44595 0.26325 2122.43
44596 0.26325 2122.43
44597 0.26325 2122.43
44598 0.26325 2122.43
44599 0.26325 2122.43
44600 0.26325 2122.43
44601 0.26325 2122.43
44602 0.26325 2122.43
44603 0.26325 2122.43
44604 0.26325 2122.43
44605 0.26325 2122.43
44606 0.26325 2122.43
44607 0.26325 2122.43
44608 0.26325 2122.43
44609 0.26325 2122.43
44610 0.26325 2122.43
44611 0.26325 2122.43
44612 0.26325 2122.43
44613 0.26325 2122.43
44614 0.26325 2122.43
44615 0.26325 2122.43
44616 0.26325 2122.43
44617 0.26325 2122.43
44618 0.26325 2122.43
44619 0.26325 2122.43
44620 0.26325 2122.43
44621 0.26325 2122.43
44622 0.26325 2122.43
44623 0.26325 2122.43
44624 0.26325 2122.43
44625 0.26325 2122.43
44626 0.26325 2122.43
44627 0.26325 2122.43
44628 0.26325 2122.43
44629 0.26325 2122.43
44630 0.26325 2122.43
44631 0.26325 2122.43
44632 0.26325 2122.43
44633 0.26325 2122.43
44634 0.26325 2122.43
44635 0.26325 2122.43
44636 0.26325 2122.43
44637 0.26325 2122.43
44638 0.26325 2122.43
44639 0.26325 2122.43
44640 0.26325 2122.43
44641 0.26325 2122.43
44642 0.26325 2122.43
44643 0.26325 2122.43
44644 0.26325 2122.43
44645 0.26325 2122.43
44646 0.26325 2122.43
44647 0.26325 2122.43
44648 0.26325 2122.43
44649 0.26325 2122.43
44650 0.26325 2122.43
44651 0.26325 2122.43
44652 0.26325 2122.43
44653 0.26325 2122.43
44654 0.26325 2122.43
44655 0.26325 2122.43
44656 0.26325 2122.43
44657 0.26325 2122.43
44658 0.26325 2122.43
44659 0.26325 2122.43
44660 0.26325 2122.43
44661 0.26325 2122.43
44662 0.26325 2122.43
44663 0.26325 2122.43
44664 0.26325 2122.43
44665 0.26325 2122.43
44666 0.26325 2122.43
44667 0.26325 2122.43
44668 0.26325 2122.43
44669 0.26325 2122.43
44670 0.26325 2122.43
44671 0.26325 2122.43
44672 0.26325 2122.43
44673 0.26325 2122.43
44674 0.26325 2122.43
44675 0.26325 2122.43
44676 0.26325 2122.43
44677 0.26325 2122.43
44678 0.26325 2122.43
44679 0.26325 2122.43
44680 0.26325 2122.43
44681 0.26325 2122.43
44682 0.26325 2122.43
44683 0.26325 2122.43
44684 0.26325 2122.43
44685 0.26325 2122.43
44686 0.26325 2122.43
44687 0.26325 2122.43
44688 0.26325 2122.43
44689 0.26325 2122.43
44690 0.26325 2122.43
44691 0.26325 2122.43
44692 0.26325 2122.43
44693 0.26325 2122.43
44694 0.26325 2122.43
44695 0.26325 2122.43
44696 0.26325 2122.43
44697 0.26325 2122.43
44698 0.26325 2122.43
44699 0.26325 2122.43
44700 0.26325 2122.43
44701 0.26325 2122.43
44702 0.26325 2122.43
44703 0.26325 2122.43
44704 0.26325 2122.43
44705 0.26325 2122.43
44706 0.26325 2122.43
44707 0.26325 2122.43
44708 0.26325 2122.43
44709 0.26325 2122.43
44710 0.26325 2122.43
44711 0.26325 2122.43
44712 0.26325 2122.43
44713 0.26325 2122.43
44714 0.26325 2122.43
44715 0.26325 2122.43
44716 0.26325 2122.43
44717 0.26325 2122.43
44718 0.26325 2122.43
44719 0.26325 2122.43
44720 0.26325 2122.43
44721 0.26325 2122.43
44722 0.26325 2122.43
44723 0.26325 2122.43
44724 0.26325 2122.43
44725 0.26325 2122.43
44726 0.26325 2122.43
44727 0.26325 2122.43
44728 0.26325 2122.43
44729 0.26325 2122.43
44730 0.26325 2122.43
44731 0.26325 2122.43
44732 0.26325 2122.43
44733 0.26325 2122.43
44734 0.26325 2122.43
44735 0.26325 2122.43
44736 0.26325 2122.43
44737 0.26325 2122.43
44738 0.26325 2122.43
44739 0.26325 2122.43
44740 0.26325 2122.43
44741 0.26325 2122.43
44742 0.26325 2122.43
44743 0.26325 2122.43
44744 0.26325 2122.43
44745 0.26325 2122.43
44746 0.26325 2122.43
44747 0.26325 2122.43
44748 0.26325 2122.43
44749 0.26325 2122.43
44750 0.26325 2122.43
44751 0.26325 2122.43
44752 0.26325 2122.43
44753 0.26325 2122.43
44754 0.26325 2122.43
44755 0.26325 2122.43
44756 0.26325 2122.43
44757 0.26325 2122.43
44758 0.26325 2122.43
44759 0.26325 2122.43
44760 0.26325 2122.43
44761 0.26325 2122.43
44762 0.26325 2122.43
44763 0.26325 2122.43
44764 0.26325 2122.43
44765 0.26325 2122.43
44766 0.26325 2122.43
44767 0.26325 2122.43
44768 0.26325 2122.43
44769 0.26325 2122.43
44770 0.26325 2122.43
44771 0.26325 2122.43
44772 0.26325 2122.43
44773 0.26325 2122.43
44774 0.26325 2122.43
44775 0.26325 2122.43
44776 0.26325 2122.43
44777 0.26325 2122.43
44778 0.26325 2122.43
44779 0.26325 2122.43
44780 0.26325 2122.43
44781 0.26325 2122.43
44782 0.26325 2122.43
44783 0.26325 2122.43
44784 0.26325 2122.43
44785 0.26325 2122.43
44786 0.26325 2122.43
44787 0.26325 2122.43
44788 0.26325 2122.43
44789 0.26325 2122.43
44790 0.26325 2122.43
44791 0.26325 2122.43
44792 0.26325 2122.43
44793 0.26325 2122.43
44794 0.26325 2122.43
44795 0.26325 2122.43
44796 0.26325 2122.43
44797 0.26325 2122.43
44798 0.26325 2122.43
44799 0.26325 2122.43
44800 0.26325 2122.43
44801 0.26325 2122.43
44802 0.26325 2122.43
44803 0.26325 2122.43
44804 0.26325 2122.43
44805 0.26325 2122.43
44806 0.26325 2122.43
44807 0.26325 2122.43
44808 0.26325 2122.43
44809 0.26325 2122.43
44810 0.26325 2122.43
44811 0.26325 2122.43
44812 0.26325 2122.43
44813 0.26325 2122.43
44814 0.26325 2122.43
44815 0.26325 2122.43
44816 0.26325 2122.43
44817 0.26325 2122.43
44818 0.26325 2122.43
44819 0.26325 2122.43
44820 0.26325 2122.43
44821 0.26325 2122.43
44822 0.26325 2122.43
44823 0.26325 2122.43
44824 0.26325 2122.43
44825 0.26325 2122.43
44826 0.26325 2122.43
44827 0.26325 2122.43
44828 0.26325 2122.43
44829 0.26325 2122.43
44830 0.26325 2122.43
44831 0.26325 2122.43
44832 0.26325 2122.43
44833 0.26325 2122.43
44834 0.26325 2122.43
44835 0.26325 2122.43
44836 0.26325 2122.43
44837 0.26325 2122.43
44838 0.26325 2122.43
44839 0.26325 2122.43
44840 0.26325 2122.43
44841 0.26325 2122.43
44842 0.26325 2122.43
44843 0.26325 2122.43
44844 0.26325 2122.43
44845 0.26325 2122.43
44846 0.26325 2122.43
44847 0.26325 2122.43
44848 0.26325 2122.43
44849 0.26325 2122.43
44850 0.26325 2122.43
44851 0.26325 2122.43
44852 0.26325 2122.43
44853 0.26325 2122.43
44854 0.26325 2122.43
44855 0.26325 2122.43
44856 0.26325 2122.43
44857 0.26325 2122.43
44858 0.26325 2122.43
44859 0.26325 2122.43
44860 0.26325 2122.43
44861 0.26325 2122.43
44862 0.26325 2122.43
44863 0.26325 2122.43
44864 0.26325 2122.43
44865 0.26325 2122.43
44866 0.26325 2122.43
44867 0.26325 2122.43
44868 0.26325 2122.43
44869 0.26325 2122.43
44870 0.26325 2122.43
44871 0.26325 2122.43
44872 0.26325 2122.43
44873 0.26325 2122.43
44874 0.26325 2122.43
44875 0.26325 2122.43
44876 0.26325 2122.43
44877 0.26325 2122.43
44878 0.26325 2122.43
44879 0.26325 2122.43
44880 0.263249 2122.43
44881 0.263249 2122.43
44882 0.263249 2122.43
44883 0.263249 2122.43
44884 0.263249 2122.43
44885 0.263249 2122.43
44886 0.263249 2122.43
44887 0.263249 2122.43
44888 0.263249 2122.43
44889 0.263249 2122.43
44890 0.263249 2122.43
44891 0.263249 2122.43
44892 0.263249 2122.43
44893 0.263249 2122.43
44894 0.263249 2122.43
44895 0.263249 2122.43
44896 0.263249 2122.43
44897 0.263249 2122.43
44898 0.263249 2122.43
44899 0.263249 2122.43
44900 0.263249 2122.43
44901 0.263249 2122.43
44902 0.263249 2122.43
44903 0.263249 2122.43
44904 0.263249 2122.43
44905 0.263249 2122.43
44906 0.263249 2122.43
44907 0.263249 2122.43
44908 0.263249 2122.43
44909 0.263249 2122.43
44910 0.263249 2122.43
44911 0.263249 2122.43
44912 0.263249 2122.43
44913 0.263249 2122.43
44914 0.263249 2122.43
44915 0.263249 2122.43
44916 0.263249 2122.43
44917 0.263249 2122.43
44918 0.263249 2122.43
44919 0.263249 2122.43
44920 0.263249 2122.43
44921 0.263249 2122.43
44922 0.263249 2122.43
44923 0.263249 2122.43
44924 0.263249 2122.43
44925 0.263249 2122.43
44926 0.263249 2122.43
44927 0.263249 2122.43
44928 0.263249 2122.43
44929 0.263249 2122.43
44930 0.263249 2122.43
44931 0.263249 2122.43
44932 0.263249 2122.43
44933 0.263249 2122.43
44934 0.263249 2122.43
44935 0.263249 2122.43
44936 0.263249 2122.43
44937 0.263249 2122.43
44938 0.263249 2122.43
44939 0.263249 2122.43
44940 0.263249 2122.43
44941 0.263249 2122.43
44942 0.263249 2122.43
44943 0.263249 2122.43
44944 0.263249 2122.43
44945 0.263249 2122.43
44946 0.263249 2122.43
44947 0.263249 2122.43
44948 0.263249 2122.43
44949 0.263249 2122.43
44950 0.263249 2122.43
44951 0.263249 2122.43
44952 0.263249 2122.43
44953 0.263249 2122.43
44954 0.263249 2122.43
44955 0.263249 2122.43
44956 0.263249 2122.43
44957 0.263249 2122.43
44958 0.263249 2122.43
44959 0.263249 2122.43
44960 0.263249 2122.43
44961 0.263249 2122.43
44962 0.263249 2122.43
44963 0.263249 2122.43
44964 0.263249 2122.43
44965 0.263249 2122.43
44966 0.263249 2122.43
44967 0.263249 2122.43
44968 0.263249 2122.43
44969 0.263249 2122.43
44970 0.263249 2122.43
44971 0.263249 2122.43
44972 0.263249 2122.43
44973 0.263249 2122.43
44974 0.263249 2122.43
44975 0.263249 2122.43
44976 0.263249 2122.43
44977 0.263249 2122.43
44978 0.263249 2122.43
44979 0.263249 2122.43
44980 0.263249 2122.43
44981 0.263249 2122.43
44982 0.263249 2122.43
44983 0.263249 2122.43
44984 0.263249 2122.43
44985 0.263249 2122.43
44986 0.263249 2122.43
44987 0.263249 2122.43
44988 0.263249 2122.43
44989 0.263249 2122.43
44990 0.263249 2122.43
44991 0.263249 2122.43
44992 0.263249 2122.43
44993 0.263249 2122.43
44994 0.263249 2122.43
44995 0.263249 2122.43
44996 0.263249 2122.43
44997 0.263249 2122.43
44998 0.263249 2122.43
44999 0.263249 2122.43
45000 0.263249 2122.43
45001 0.263249 2122.43
45002 0.263249 2122.43
45003 0.263249 2122.43
45004 0.263249 2122.43
45005 0.263249 2122.43
45006 0.263249 2122.43
45007 0.263249 2122.43
45008 0.263249 2122.43
45009 0.263249 2122.43
45010 0.263249 2122.43
45011 0.263249 2122.43
45012 0.263249 2122.43
45013 0.263249 2122.43
45014 0.263249 2122.43
45015 0.263249 2122.43
45016 0.263249 2122.42
45017 0.263249 2122.42
45018 0.263249 2122.42
45019 0.263249 2122.42
45020 0.263249 2122.42
45021 0.263249 2122.42
45022 0.263249 2122.42
45023 0.263249 2122.42
45024 0.263249 2122.42
45025 0.263249 2122.42
45026 0.263249 2122.42
45027 0.263249 2122.42
45028 0.263249 2122.42
45029 0.263249 2122.42
45030 0.263249 2122.42
45031 0.263249 2122.42
45032 0.263249 2122.42
45033 0.263249 2122.42
45034 0.263249 2122.42
45035 0.263249 2122.42
45036 0.263249 2122.42
45037 0.263249 2122.42
45038 0.263249 2122.42
45039 0.263249 2122.42
45040 0.263249 2122.42
45041 0.263249 2122.42
45042 0.263249 2122.42
45043 0.263249 2122.42
45044 0.263249 2122.42
45045 0.263249 2122.42
45046 0.263249 2122.42
45047 0.263249 2122.42
45048 0.263249 2122.42
45049 0.263249 2122.42
45050 0.263249 2122.42
45051 0.263249 2122.42
45052 0.263249 2122.42
45053 0.263249 2122.42
45054 0.263249 2122.42
45055 0.263249 2122.42
45056 0.263249 2122.42
45057 0.263249 2122.42
45058 0.263249 2122.42
45059 0.263249 2122.42
45060 0.263249 2122.42
45061 0.263249 2122.42
45062 0.263249 2122.42
45063 0.263249 2122.42
45064 0.263249 2122.42
45065 0.263249 2122.42
45066 0.263249 2122.42
45067 0.263249 2122.42
45068 0.263249 2122.42
45069 0.263249 2122.42
45070 0.263249 2122.42
45071 0.263249 2122.42
45072 0.263249 2122.42
45073 0.263249 2122.42
45074 0.263249 2122.42
45075 0.263249 2122.42
45076 0.263249 2122.42
45077 0.263249 2122.42
45078 0.263249 2122.42
45079 0.263249 2122.42
45080 0.263249 2122.42
45081 0.263249 2122.42
45082 0.263249 2122.42
45083 0.263249 2122.42
45084 0.263249 2122.42
45085 0.263249 2122.42
45086 0.263249 2122.42
45087 0.263249 2122.42
45088 0.263249 2122.42
45089 0.263249 2122.42
45090 0.263249 2122.42
45091 0.263249 2122.42
45092 0.263249 2122.42
45093 0.263249 2122.42
45094 0.263249 2122.42
45095 0.263249 2122.42
45096 0.263249 2122.42
45097 0.263249 2122.42
45098 0.263249 2122.42
45099 0.263249 2122.42
45100 0.263249 2122.42
45101 0.263249 2122.42
45102 0.263249 2122.42
45103 0.263249 2122.42
45104 0.263249 2122.42
45105 0.263249 2122.42
45106 0.263249 2122.42
45107 0.263249 2122.42
45108 0.263249 2122.42
45109 0.263249 2122.42
45110 0.263249 2122.42
45111 0.263249 2122.42
45112 0.263249 2122.42
45113 0.263249 2122.42
45114 0.263249 2122.42
45115 0.263249 2122.42
45116 0.263249 2122.42
45117 0.263249 2122.42
45118 0.263249 2122.42
45119 0.263249 2122.42
45120 0.263249 2122.42
45121 0.263249 2122.42
45122 0.263249 2122.42
45123 0.263249 2122.42
45124 0.263249 2122.42
45125 0.263249 2122.42
45126 0.263249 2122.42
45127 0.263249 2122.42
45128 0.263249 2122.42
45129 0.263249 2122.42
45130 0.263249 2122.42
45131 0.263249 2122.42
45132 0.263249 2122.42
45133 0.263249 2122.42
45134 0.263249 2122.42
45135 0.263249 2122.42
45136 0.263249 2122.42
45137 0.263249 2122.42
45138 0.263249 2122.42
45139 0.263249 2122.42
45140 0.263249 2122.42
45141 0.263249 2122.42
45142 0.263249 2122.42
45143 0.263249 2122.42
45144 0.263249 2122.42
45145 0.263249 2122.42
45146 0.263249 2122.42
45147 0.263249 2122.42
45148 0.263249 2122.42
45149 0.263249 2122.42
45150 0.263249 2122.42
45151 0.263249 2122.42
45152 0.263249 2122.42
45153 0.263249 2122.42
45154 0.263249 2122.42
45155 0.263249 2122.42
45156 0.263249 2122.42
45157 0.263249 2122.42
45158 0.263249 2122.42
45159 0.263249 2122.42
45160 0.263249 2122.42
45161 0.263249 2122.42
45162 0.263249 2122.42
45163 0.263249 2122.42
45164 0.263249 2122.42
45165 0.263249 2122.42
45166 0.263249 2122.42
45167 0.263249 2122.42
45168 0.263249 2122.42
45169 0.263249 2122.42
45170 0.263249 2122.42
45171 0.263249 2122.42
45172 0.263249 2122.42
45173 0.263249 2122.42
45174 0.263249 2122.42
45175 0.263249 2122.42
45176 0.263249 2122.42
45177 0.263249 2122.42
45178 0.263249 2122.42
45179 0.263249 2122.42
45180 0.263249 2122.42
45181 0.263249 2122.42
45182 0.263249 2122.42
45183 0.263249 2122.42
45184 0.263249 2122.42
45185 0.263249 2122.42
45186 0.263249 2122.42
45187 0.263249 2122.42
45188 0.263249 2122.42
45189 0.263249 2122.42
45190 0.263249 2122.42
45191 0.263249 2122.42
45192 0.263249 2122.42
45193 0.263249 2122.42
45194 0.263249 2122.42
45195 0.263249 2122.42
45196 0.263249 2122.42
45197 0.263249 2122.42
45198 0.263249 2122.42
45199 0.263249 2122.42
45200 0.263249 2122.42
45201 0.263249 2122.42
45202 0.263249 2122.42
45203 0.263249 2122.42
45204 0.263249 2122.42
45205 0.263249 2122.42
45206 0.263249 2122.42
45207 0.263249 2122.42
45208 0.263249 2122.42
45209 0.263249 2122.42
45210 0.263249 2122.42
45211 0.263249 2122.42
45212 0.263249 2122.42
45213 0.263249 2122.42
45214 0.263249 2122.42
45215 0.263249 2122.42
45216 0.263249 2122.42
45217 0.263249 2122.42
45218 0.263249 2122.42
45219 0.263249 2122.42
45220 0.263249 2122.42
45221 0.263249 2122.42
45222 0.263249 2122.42
45223 0.263249 2122.42
45224 0.263249 2122.42
45225 0.263249 2122.42
45226 0.263249 2122.42
45227 0.263249 2122.42
45228 0.263249 2122.42
45229 0.263249 2122.42
45230 0.263249 2122.42
45231 0.263249 2122.42
45232 0.263249 2122.42
45233 0.263249 2122.42
45234 0.263249 2122.42
45235 0.263249 2122.42
45236 0.263249 2122.42
45237 0.263249 2122.42
45238 0.263249 2122.42
45239 0.263249 2122.42
45240 0.263249 2122.42
45241 0.263249 2122.42
45242 0.263249 2122.42
45243 0.263249 2122.42
45244 0.263249 2122.42
45245 0.263249 2122.42
45246 0.263249 2122.42
45247 0.263249 2122.42
45248 0.263249 2122.42
45249 0.263249 2122.42
45250 0.263249 2122.42
45251 0.263249 2122.42
45252 0.263249 2122.42
45253 0.263249 2122.42
45254 0.263249 2122.42
45255 0.263249 2122.42
45256 0.263249 2122.42
45257 0.263249 2122.42
45258 0.263249 2122.42
45259 0.263249 2122.42
45260 0.263249 2122.42
45261 0.263249 2122.42
45262 0.263249 2122.42
45263 0.263249 2122.42
45264 0.263249 2122.42
45265 0.263249 2122.42
45266 0.263249 2122.42
45267 0.263249 2122.42
45268 0.263249 2122.42
45269 0.263249 2122.42
45270 0.263248 2122.42
45271 0.263248 2122.42
45272 0.263248 2122.42
45273 0.263248 2122.42
45274 0.263248 2122.42
45275 0.263248 2122.42
45276 0.263248 2122.42
45277 0.263248 2122.42
45278 0.263248 2122.42
45279 0.263248 2122.42
45280 0.263248 2122.42
45281 0.263248 2122.42
45282 0.263248 2122.42
45283 0.263248 2122.42
45284 0.263248 2122.42
45285 0.263248 2122.42
45286 0.263248 2122.42
45287 0.263248 2122.42
45288 0.263248 2122.42
45289 0.263248 2122.42
45290 0.263248 2122.42
45291 0.263248 2122.42
45292 0.263248 2122.42
45293 0.263248 2122.42
45294 0.263248 2122.42
45295 0.263248 2122.42
45296 0.263248 2122.42
45297 0.263248 2122.42
45298 0.263248 2122.42
45299 0.263248 2122.42
45300 0.263248 2122.42
45301 0.263248 2122.42
45302 0.263248 2122.42
45303 0.263248 2122.42
45304 0.263248 2122.42
45305 0.263248 2122.42
45306 0.263248 2122.42
45307 0.263248 2122.42
45308 0.263248 2122.42
45309 0.263248 2122.42
45310 0.263248 2122.42
45311 0.263248 2122.42
45312 0.263248 2122.42
45313 0.263248 2122.42
45314 0.263248 2122.42
45315 0.263248 2122.42
45316 0.263248 2122.42
45317 0.263248 2122.42
45318 0.263248 2122.42
45319 0.263248 2122.42
45320 0.263248 2122.42
45321 0.263248 2122.42
45322 0.263248 2122.42
45323 0.263248 2122.42
45324 0.263248 2122.42
45325 0.263248 2122.42
45326 0.263248 2122.42
45327 0.263248 2122.42
45328 0.263248 2122.42
45329 0.263248 2122.42
45330 0.263248 2122.42
45331 0.263248 2122.42
45332 0.263248 2122.42
45333 0.263248 2122.42
45334 0.263248 2122.42
45335 0.263248 2122.42
45336 0.263248 2122.42
45337 0.263248 2122.42
45338 0.263248 2122.42
45339 0.263248 2122.42
45340 0.263248 2122.42
45341 0.263248 2122.42
45342 0.263248 2122.42
45343 0.263248 2122.42
45344 0.263248 2122.42
45345 0.263248 2122.42
45346 0.263248 2122.42
45347 0.263248 2122.42
45348 0.263248 2122.42
45349 0.263248 2122.42
45350 0.263248 2122.42
45351 0.263248 2122.42
45352 0.263248 2122.42
45353 0.263248 2122.42
45354 0.263248 2122.42
45355 0.263248 2122.42
45356 0.263248 2122.42
45357 0.263248 2122.42
45358 0.263248 2122.42
45359 0.263248 2122.42
45360 0.263248 2122.42
45361 0.263248 2122.42
45362 0.263248 2122.42
45363 0.263248 2122.42
45364 0.263248 2122.42
45365 0.263248 2122.42
45366 0.263248 2122.42
45367 0.263248 2122.42
45368 0.263248 2122.42
45369 0.263248 2122.42
45370 0.263248 2122.42
45371 0.263248 2122.42
45372 0.263248 2122.42
45373 0.263248 2122.42
45374 0.263248 2122.42
45375 0.263248 2122.42
45376 0.263248 2122.42
45377 0.263248 2122.42
45378 0.263248 2122.42
45379 0.263248 2122.42
45380 0.263248 2122.42
45381 0.263248 2122.42
45382 0.263248 2122.42
45383 0.263248 2122.42
45384 0.263248 2122.42
45385 0.263248 2122.42
45386 0.263248 2122.42
45387 0.263248 2122.42
45388 0.263248 2122.42
45389 0.263248 2122.42
45390 0.263248 2122.42
45391 0.263248 2122.42
45392 0.263248 2122.42
45393 0.263248 2122.42
45394 0.263248 2122.42
45395 0.263248 2122.42
45396 0.263248 2122.42
45397 0.263248 2122.42
45398 0.263248 2122.42
45399 0.263248 2122.42
45400 0.263248 2122.42
45401 0.263248 2122.42
45402 0.263248 2122.42
45403 0.263248 2122.42
45404 0.263248 2122.42
45405 0.263248 2122.42
45406 0.263248 2122.42
45407 0.263248 2122.42
45408 0.263248 2122.42
45409 0.263248 2122.42
45410 0.263248 2122.42
45411 0.263248 2122.42
45412 0.263248 2122.42
45413 0.263248 2122.42
45414 0.263248 2122.42
45415 0.263248 2122.42
45416 0.263248 2122.42
45417 0.263248 2122.42
45418 0.263248 2122.42
45419 0.263248 2122.42
45420 0.263248 2122.42
45421 0.263248 2122.42
45422 0.263248 2122.42
45423 0.263248 2122.42
45424 0.263248 2122.42
45425 0.263248 2122.42
45426 0.263248 2122.42
45427 0.263248 2122.42
45428 0.263248 2122.42
45429 0.263248 2122.42
45430 0.263248 2122.42
45431 0.263248 2122.42
45432 0.263248 2122.42
45433 0.263248 2122.42
45434 0.263248 2122.42
45435 0.263248 2122.42
45436 0.263248 2122.42
45437 0.263248 2122.42
45438 0.263248 2122.42
45439 0.263248 2122.42
45440 0.263248 2122.42
45441 0.263248 2122.42
45442 0.263248 2122.42
45443 0.263248 2122.42
45444 0.263248 2122.42
45445 0.263248 2122.42
45446 0.263248 2122.42
45447 0.263248 2122.42
45448 0.263248 2122.42
45449 0.263248 2122.42
45450 0.263248 2122.42
45451 0.263248 2122.42
45452 0.263248 2122.42
45453 0.263248 2122.42
45454 0.263248 2122.42
45455 0.263248 2122.42
45456 0.263248 2122.42
45457 0.263248 2122.42
45458 0.263248 2122.42
45459 0.263248 2122.42
45460 0.263248 2122.42
45461 0.263248 2122.42
45462 0.263248 2122.42
45463 0.263248 2122.42
45464 0.263248 2122.42
45465 0.263248 2122.42
45466 0.263248 2122.42
45467 0.263248 2122.42
45468 0.263248 2122.42
45469 0.263248 2122.42
45470 0.263248 2122.42
45471 0.263248 2122.42
45472 0.263248 2122.42
45473 0.263248 2122.42
45474 0.263248 2122.42
45475 0.263248 2122.42
45476 0.263248 2122.42
45477 0.263248 2122.42
45478 0.263248 2122.42
45479 0.263248 2122.42
45480 0.263248 2122.42
45481 0.263248 2122.42
45482 0.263248 2122.42
45483 0.263248 2122.42
45484 0.263248 2122.42
45485 0.263248 2122.42
45486 0.263248 2122.42
45487 0.263248 2122.41
45488 0.263248 2122.41
45489 0.263248 2122.41
45490 0.263248 2122.41
45491 0.263248 2122.41
45492 0.263248 2122.41
45493 0.263248 2122.41
45494 0.263248 2122.41
45495 0.263248 2122.41
45496 0.263248 2122.41
45497 0.263248 2122.41
45498 0.263248 2122.41
45499 0.263248 2122.41
45500 0.263248 2122.41
45501 0.263248 2122.41
45502 0.263248 2122.41
45503 0.263248 2122.41
45504 0.263248 2122.41
45505 0.263248 2122.41
45506 0.263248 2122.41
45507 0.263248 2122.41
45508 0.263248 2122.41
45509 0.263248 2122.41
45510 0.263248 2122.41
45511 0.263248 2122.41
45512 0.263248 2122.41
45513 0.263248 2122.41
45514 0.263248 2122.41
45515 0.263248 2122.41
45516 0.263248 2122.41
45517 0.263248 2122.41
45518 0.263248 2122.41
45519 0.263248 2122.41
45520 0.263248 2122.41
45521 0.263248 2122.41
45522 0.263248 2122.41
45523 0.263248 2122.41
45524 0.263248 2122.41
45525 0.263248 2122.41
45526 0.263248 2122.41
45527 0.263248 2122.41
45528 0.263248 2122.41
45529 0.263248 2122.41
45530 0.263248 2122.41
45531 0.263248 2122.41
45532 0.263248 2122.41
45533 0.263248 2122.41
45534 0.263248 2122.41
45535 0.263248 2122.41
45536 0.263248 2122.41
45537 0.263248 2122.41
45538 0.263248 2122.41
45539 0.263248 2122.41
45540 0.263248 2122.41
45541 0.263248 2122.41
45542 0.263248 2122.41
45543 0.263248 2122.41
45544 0.263248 2122.41
45545 0.263248 2122.41
45546 0.263248 2122.41
45547 0.263248 2122.41
45548 0.263248 2122.41
45549 0.263248 2122.41
45550 0.263248 2122.41
45551 0.263248 2122.41
45552 0.263248 2122.41
45553 0.263248 2122.41
45554 0.263248 2122.41
45555 0.263248 2122.41
45556 0.263248 2122.41
45557 0.263248 2122.41
45558 0.263248 2122.41
45559 0.263248 2122.41
45560 0.263248 2122.41
45561 0.263248 2122.41
45562 0.263248 2122.41
45563 0.263248 2122.41
45564 0.263248 2122.41
45565 0.263248 2122.41
45566 0.263248 2122.41
45567 0.263248 2122.41
45568 0.263248 2122.41
45569 0.263248 2122.41
45570 0.263248 2122.41
45571 0.263248 2122.41
45572 0.263248 2122.41
45573 0.263248 2122.41
45574 0.263248 2122.41
45575 0.263248 2122.41
45576 0.263248 2122.41
45577 0.263248 2122.41
45578 0.263248 2122.41
45579 0.263248 2122.41
45580 0.263248 2122.41
45581 0.263248 2122.41
45582 0.263248 2122.41
45583 0.263248 2122.41
45584 0.263248 2122.41
45585 0.263248 2122.41
45586 0.263248 2122.41
45587 0.263248 2122.41
45588 0.263248 2122.41
45589 0.263248 2122.41
45590 0.263248 2122.41
45591 0.263248 2122.41
45592 0.263248 2122.41
45593 0.263248 2122.41
45594 0.263248 2122.41
45595 0.263248 2122.41
45596 0.263248 2122.41
45597 0.263248 2122.41
45598 0.263248 2122.41
45599 0.263248 2122.41
45600 0.263248 2122.41
45601 0.263248 2122.41
45602 0.263248 2122.41
45603 0.263248 2122.41
45604 0.263248 2122.41
45605 0.263248 2122.41
45606 0.263248 2122.41
45607 0.263248 2122.41
45608 0.263248 2122.41
45609 0.263248 2122.41
45610 0.263248 2122.41
45611 0.263248 2122.41
45612 0.263248 2122.41
45613 0.263248 2122.41
45614 0.263248 2122.41
45615 0.263248 2122.41
45616 0.263248 2122.41
45617 0.263248 2122.41
45618 0.263248 2122.41
45619 0.263248 2122.41
45620 0.263248 2122.41
45621 0.263248 2122.41
45622 0.263248 2122.41
45623 0.263248 2122.41
45624 0.263248 2122.41
45625 0.263248 2122.41
45626 0.263248 2122.41
45627 0.263248 2122.41
45628 0.263248 2122.41
45629 0.263248 2122.41
45630 0.263248 2122.41
45631 0.263248 2122.41
45632 0.263248 2122.41
45633 0.263248 2122.41
45634 0.263248 2122.41
45635 0.263248 2122.41
45636 0.263248 2122.41
45637 0.263248 2122.41
45638 0.263248 2122.41
45639 0.263248 2122.41
45640 0.263248 2122.41
45641 0.263248 2122.41
