# Time-averaged data for fix log
# TimeStep v_time v_gamma v_Fobs c_Fsum v_E
14500 29 0.0992873 -0.00224405 114730 -1.95594e-08
14510 29.02 0.0996844 -0.00226324 114730 -1.97266e-08
14520 29.04 0.0999221 -0.00227455 114730 -1.98252e-08
14530 29.06 0.1 -0.00227891 114730 -1.98632e-08
14540 29.08 0.0999179 -0.00227584 114730 -1.98364e-08
14550 29.1 0.0996759 -0.00226556 114730 -1.97468e-08
14560 29.12 0.0992744 -0.0022479 114730 -1.9593e-08
14570 29.14 0.0987142 -0.00222358 114730 -1.9381e-08
14580 29.16 0.097996 -0.00219095 114729 -1.90967e-08
14590 29.18 0.097121 -0.00215158 114729 -1.87536e-08
14600 29.2 0.0960907 -0.00210583 114728 -1.83549e-08
14610 29.22 0.0949067 -0.0020525 114727 -1.78902e-08
14620 29.24 0.0935708 -0.00199308 114727 -1.73724e-08
14630 29.26 0.0920852 -0.00192593 114726 -1.67872e-08
14640 29.28 0.0904523 -0.00185209 114725 -1.61437e-08
14650 29.3 0.0886747 -0.0017709 114724 -1.54362e-08
14660 29.32 0.0867553 -0.00168386 114723 -1.46776e-08
14670 29.34 0.084697 -0.00159109 114722 -1.38691e-08
14680 29.36 0.0825033 -0.00149179 114721 -1.30037e-08
14690 29.38 0.0801776 -0.001386 114720 -1.20816e-08
14700 29.4 0.0777236 -0.00127502 114718 -1.11144e-08
14710 29.42 0.0751452 -0.00115844 114717 -1.00982e-08
14720 29.44 0.0724467 -0.00103636 114716 -9.03411e-09
14730 29.46 0.0696322 -0.00090951 114715 -7.92842e-09
14740 29.48 0.0667064 -0.000776663 114714 -6.77043e-09
14750 29.5 0.0636738 -0.000641557 114713 -5.59272e-09
14760 29.52 0.0605394 -0.000498871 114712 -4.3489e-09
14770 29.54 0.0573081 -0.00035133 114711 -3.06274e-09
14780 29.56 0.0539851 -0.000201886 114710 -1.75996e-09
14790 29.58 0.0505758 -4.60065e-05 114709 -4.0107e-10
14800 29.6 0.0470856 0.000113226 114709 9.87074e-10
14810 29.62 0.04352 0.000275616 114708 2.40276e-09
14820 29.64 0.0398848 0.000439917 114707 3.83512e-09
14830 29.66 0.0361858 0.000608892 114707 5.30824e-09
14840 29.68 0.0324289 0.000778666 114707 6.78833e-09
14850 29.7 0.0286202 0.000952882 114706 8.30714e-09
14860 29.72 0.0247656 0.00112829 114706 9.83634e-09
14870 29.74 0.0208715 0.00130568 114706 1.13828e-08
14880 29.76 0.0169439 0.00148602 114706 1.2955e-08
14890 29.78 0.0129892 0.00166636 114706 1.45272e-08
14900 29.8 0.00901379 0.00184696 114707 1.61016e-08
14910 29.82 0.00502393 0.00202845 114708 1.76837e-08
14920 29.84 0.00102602 0.00221083 114708 1.92735e-08
14930 29.86 -0.00297352 0.00239311 114709 2.08625e-08
14940 29.88 -0.00696831 0.00257336 114710 2.24337e-08
14950 29.9 -0.0109519 0.00275455 114711 2.4013e-08
14960 29.92 -0.0149181 0.00293685 114712 2.5602e-08
14970 29.94 -0.0188603 0.00311611 114713 2.71644e-08
14980 29.96 -0.0227724 0.00329409 114714 2.87156e-08
14990 29.98 -0.026648 0.00347197 114716 3.02658e-08
15000 30 -0.0304811 0.00364776 114717 3.17979e-08
15010 30.02 -0.0342653 0.00382026 114719 3.33011e-08
15020 30.04 -0.0379948 0.00399175 114721 3.47953e-08
15030 30.06 -0.0416634 0.00415865 114723 3.62496e-08
15040 30.08 -0.0452654 0.00432297 114724 3.76813e-08
15050 30.1 -0.048795 0.00448468 114726 3.90903e-08
15060 30.12 -0.0522465 0.00464317 114728 4.04711e-08
15070 30.14 -0.0556145 0.0047976 114730 4.18163e-08
15080 30.16 -0.0588934 0.00494616 114732 4.31105e-08
15090 30.18 -0.0620782 0.00509121 114734 4.4374e-08
15100 30.2 -0.0651636 0.00523158 114736 4.55967e-08
15110 30.22 -0.0681448 0.00536564 114738 4.67644e-08
15120 30.24 -0.071017 0.00549623 114740 4.79018e-08
15130 30.26 -0.0737756 0.00562248 114742 4.90013e-08
15140 30.28 -0.0764161 0.00574312 114744 5.00518e-08
15150 30.3 -0.0789344 0.00585865 114746 5.10577e-08
15160 30.32 -0.0813264 0.00596865 114747 5.20156e-08
15170 30.34 -0.0835883 0.0060721 114749 5.29162e-08
15180 30.36 -0.0857165 0.0061683 114751 5.37538e-08
15190 30.38 -0.0877075 0.00626 114752 5.45522e-08
15200 30.4 -0.0895583 0.00634389 114754 5.52825e-08
15210 30.42 -0.0912658 0.00642189 114755 5.59615e-08
15220 30.44 -0.0928272 0.00649398 114757 5.6589e-08
15230 30.46 -0.0942402 0.00655776 114758 5.71442e-08
15240 30.48 -0.0955024 0.00661647 114759 5.76553e-08
15250 30.5 -0.0966118 0.0066682 114760 5.81056e-08
15260 30.52 -0.0975666 0.0067124 114761 5.84903e-08
15270 30.54 -0.0983654 0.00674949 114762 5.88131e-08
15280 30.56 -0.0990068 0.00677973 114762 5.90762e-08
15290 30.58 -0.0994898 0.00680235 114763 5.92731e-08
15300 30.6 -0.0998137 0.00681796 114763 5.94089e-08
15310 30.62 -0.0999778 0.00682634 114763 5.94818e-08
15320 30.64 -0.0999821 0.00682728 114763 5.949e-08
15330 30.66 -0.0998263 0.00682078 114763 5.94335e-08
15340 30.68 -0.0995109 0.00680685 114763 5.93123e-08
15350 30.7 -0.0990363 0.00678629 114763 5.91333e-08
15360 30.72 -0.0984032 0.00675791 114762 5.88864e-08
15370 30.74 -0.0976128 0.00672267 114761 5.85796e-08
15380 30.76 -0.0966661 0.00668029 114760 5.82108e-08
15390 30.78 -0.0955648 0.00663037 114759 5.77762e-08
15400 30.8 -0.0943107 0.0065732 114758 5.72786e-08
15410 30.82 -0.0929056 0.00651021 114757 5.67303e-08
15420 30.84 -0.0913519 0.00644017 114756 5.61206e-08
15430 30.86 -0.0896521 0.00636408 114754 5.54583e-08
15440 30.88 -0.0878089 0.00628208 114753 5.47444e-08
15450 30.9 -0.0858252 0.0061916 114751 5.39567e-08
15460 30.92 -0.0837041 0.00609682 114750 5.31315e-08
15470 30.94 -0.0814492 0.00599526 114748 5.22473e-08
15480 30.96 -0.079064 0.00588731 114746 5.13073e-08
15490 30.98 -0.0765523 0.00577273 114744 5.03096e-08
15500 31 -0.0739181 0.00565343 114742 4.92708e-08
15510 31.02 -0.0711656 0.00552849 114740 4.81827e-08
15520 31.04 -0.0682993 0.00539958 114738 4.706e-08
15530 31.06 -0.0653238 0.00526571 114736 4.5894e-08
15540 31.08 -0.0622437 0.00512708 114734 4.46865e-08
15550 31.1 -0.0590641 0.00498326 114733 4.34337e-08
15560 31.12 -0.05579 0.0048364 114731 4.21543e-08
15570 31.14 -0.0524266 0.00468251 114729 4.08138e-08
15580 31.16 -0.0489794 0.0045257 114727 3.94476e-08
15590 31.18 -0.0454538 0.00436446 114725 3.80429e-08
15600 31.2 -0.0418554 0.00420047 114723 3.6614e-08
15610 31.22 -0.0381902 0.0040346 114721 3.51687e-08
15620 31.24 -0.0344638 0.00386421 114719 3.3684e-08
15630 31.26 -0.0306823 0.00369103 114718 3.21749e-08
15640 31.28 -0.0268517 0.00351668 114716 3.06555e-08
15650 31.3 -0.0229781 0.00333918 114715 2.91086e-08
15660 31.32 -0.0190678 0.00316063 114713 2.75524e-08
15670 31.34 -0.015127 0.00298227 114712 2.59979e-08
15680 31.36 -0.011162 0.00280092 114711 2.44172e-08
15690 31.38 -0.00717913 0.00261964 114710 2.28371e-08
15700 31.4 -0.00318477 0.00243898 114709 2.12623e-08
15710 31.42 0.000814684 0.00225668 114708 1.96732e-08
15720 31.44 0.00481283 0.00207512 114708 1.80905e-08
15730 31.46 0.00880328 0.0018928 114707 1.65011e-08
15740 31.48 0.0127796 0.00171229 114707 1.49276e-08
15750 31.5 0.0167356 0.0015311 114706 1.3348e-08
15760 31.52 0.0206647 0.00135146 114706 1.17819e-08
15770 31.54 0.0245608 0.00117281 114706 1.02244e-08
15780 31.56 0.0284176 0.000997082 114706 8.69248e-09
15790 31.58 0.0322289 0.000822907 114706 7.17403e-09
15800 31.6 0.0359887 0.000650474 114707 5.67075e-09
15810 31.62 0.0396909 0.000482547 114707 4.20677e-09
15820 31.64 0.0433296 0.000317216 114708 2.76543e-09
15830 31.66 0.046899 0.000153851 114708 1.34124e-09
15840 31.68 0.0503934 -6.19099e-06 114709 -5.39712e-11
15850 31.7 0.0538071 -0.000162683 114710 -1.41821e-09
15860 31.72 0.0571348 -0.000313809 114711 -2.73565e-09
15870 31.74 0.060371 -0.000462031 114712 -4.02775e-09
15880 31.76 0.0635107 -0.000605901 114713 -5.2819e-09
15890 31.78 0.0665488 -0.000743101 114714 -6.47788e-09
15900 31.8 0.0694804 -0.000877194 114715 -7.64673e-09
15910 31.82 0.0723008 -0.00100454 114716 -8.75675e-09
15920 31.84 0.0750056 -0.00112821 114717 -9.83474e-09
15930 31.86 0.0775904 -0.00124669 114718 -1.08674e-08
15940 31.88 0.0800511 -0.00135823 114719 -1.18396e-08
15950 31.9 0.0823837 -0.00146581 114720 -1.27773e-08
15960 31.92 0.0845845 -0.00156625 114722 -1.36526e-08
15970 31.94 0.08665 -0.00166146 114723 -1.44824e-08
15980 31.96 0.0885768 -0.00174914 114724 -1.52466e-08
15990 31.98 0.090362 -0.00183251 114724 -1.59731e-08
16000 32 0.0920026 -0.00190793 114726 -1.66304e-08
16010 32.02 0.093496 -0.00197676 114726 -1.72302e-08
16020 32.04 0.0948399 -0.00203826 114727 -1.77661e-08
16030 32.06 0.096032 -0.00209277 114728 -1.82411e-08
16040 32.08 0.0970705 -0.0021411 114729 -1.86623e-08
16050 32.1 0.0979537 -0.00218154 114729 -1.90147e-08
16060 32.12 0.0986802 -0.00221602 114730 -1.93152e-08
16070 32.14 0.0992488 -0.0022422 114730 -1.95433e-08
16080 32.16 0.0996586 -0.00226198 114730 -1.97156e-08
16090 32.18 0.0999091 -0.00227389 114730 -1.98194e-08
16100 32.2 0.0999996 -0.00227884 114730 -1.98625e-08
16110 32.22 0.0999303 -0.00227636 114730 -1.98409e-08
16120 32.24 0.099701 -0.00226666 114730 -1.97565e-08
16130 32.26 0.0993122 -0.0022496 114730 -1.96077e-08
16140 32.28 0.0987646 -0.00222579 114730 -1.94003e-08
16150 32.3 0.0980589 -0.00219382 114729 -1.91217e-08
16160 32.32 0.0971964 -0.00215502 114729 -1.87836e-08
16170 32.34 0.0961784 -0.0021096 114728 -1.83878e-08
16180 32.36 0.0950065 -0.00205708 114728 -1.79302e-08
16190 32.38 0.0936827 -0.00199791 114727 -1.74146e-08
16200 32.4 0.0922089 -0.00193162 114726 -1.68368e-08
16210 32.42 0.0905877 -0.00185832 114725 -1.61981e-08
16220 32.44 0.0888215 -0.00177744 114724 -1.54932e-08
16230 32.46 0.0869133 -0.00169115 114723 -1.47411e-08
16240 32.48 0.0848659 -0.00159889 114722 -1.39371e-08
16250 32.5 0.0826829 -0.00149992 114721 -1.30745e-08
16260 32.52 0.0803675 -0.00139477 114720 -1.21581e-08
16270 32.54 0.0779236 -0.00128414 114719 -1.11938e-08
16280 32.56 0.075355 -0.00116814 114717 -1.01828e-08
16290 32.58 0.0726659 -0.00104596 114716 -9.11778e-09
16300 32.6 0.0698605 -0.00091973 114715 -8.0175e-09
16310 32.62 0.0669433 -0.000787632 114714 -6.86605e-09
16320 32.64 0.0639191 -0.000652169 114713 -5.68522e-09
16330 32.66 0.0607926 -0.0005106 114712 -4.45114e-09
16340 32.68 0.0575688 -0.000363379 114711 -3.16778e-09
16350 32.7 0.054253 -0.000214298 114710 -1.86816e-09
16360 32.72 0.0508503 -5.83258e-05 114709 -5.08466e-10
16370 32.74 0.0473663 0.000100432 114709 8.75544e-10
16380 32.76 0.0438066 0.000262849 114708 2.29146e-09
16390 32.78 0.0401767 0.000426379 114707 3.7171e-09
16400 32.8 0.0364826 0.000595368 114707 5.19034e-09
16410 32.82 0.0327301 0.000764943 114707 6.66869e-09
16420 32.84 0.0289252 0.000938725 114706 8.18372e-09
16430 32.86 0.0250741 0.00111444 114706 9.71558e-09
16440 32.88 0.0211829 0.00129161 114706 1.12602e-08
16450 32.9 0.0172577 0.0014715 114706 1.28284e-08
16460 32.92 0.013305 0.00165194 114706 1.44015e-08
16470 32.94 0.00933098 0.00183223 114707 1.59731e-08
16480 32.96 0.00534203 0.00201397 114707 1.75574e-08
16490 32.98 0.00134453 0.00219641 114708 1.91478e-08
16500 33 -0.00265512 0.00237831 114709 2.07335e-08
16510 33.02 -0.00665052 0.00255925 114710 2.23107e-08
16520 33.04 -0.0106353 0.00274036 114711 2.38893e-08
16530 33.06 -0.014603 0.00292235 114712 2.54756e-08
16540 33.08 -0.0185474 0.00310169 114713 2.70387e-08
16550 33.1 -0.0224621 0.00327985 114714 2.85915e-08
16560 33.12 -0.0263409 0.00345768 114716 3.01413e-08
16570 33.14 -0.0301775 0.003634 114717 3.16779e-08
16580 33.16 -0.0339659 0.00380684 114719 3.31841e-08
16590 33.18 -0.0376999 0.00397802 114721 3.46757e-08
16600 33.2 -0.0413736 0.00414545 114722 3.61346e-08
16610 33.22 -0.0449812 0.00430992 114724 3.75677e-08
16620 33.24 -0.0485167 0.00447207 114726 3.89805e-08
16630 33.26 -0.0519747 0.00463051 114728 4.03607e-08
16640 33.28 -0.0553495 0.00478525 114730 4.17087e-08
16650 33.3 -0.0586357 0.00493425 114732 4.30068e-08
16660 33.32 -0.0618281 0.00507962 114734 4.42731e-08
16670 33.34 -0.0649217 0.00522029 114736 4.54984e-08
16680 33.36 -0.0679114 0.00535508 114738 4.66724e-08
16690 33.38 -0.0707924 0.00548574 114739 4.78105e-08
16700 33.4 -0.0735602 0.00561252 114741 4.89145e-08
16710 33.42 -0.0762103 0.00573351 114743 4.99681e-08
16720 33.44 -0.0787384 0.00584977 114745 5.09804e-08
16730 33.46 -0.0811406 0.00595997 114747 5.19399e-08
16740 33.48 -0.083413 0.00606413 114749 5.28468e-08
16750 33.5 -0.085552 0.00616093 114751 5.36897e-08
16760 33.52 -0.0875541 0.00625281 114752 5.44896e-08
16770 33.54 -0.0894161 0.00633739 114754 5.52259e-08
16780 33.56 -0.0911351 0.00641615 114755 5.59116e-08
16790 33.58 -0.0927083 0.00648839 114757 5.65404e-08
16800 33.6 -0.0941332 0.00655301 114758 5.71028e-08
16810 33.62 -0.0954074 0.006612 114759 5.76163e-08
16820 33.64 -0.0965291 0.00666455 114760 5.80738e-08
16830 33.66 -0.0974963 0.00670959 114761 5.84658e-08
16840 33.68 -0.0983075 0.00674674 114762 5.87891e-08
16850 33.7 -0.0989615 0.00677756 114762 5.90573e-08
16860 33.72 -0.0994572 0.00680113 114763 5.92625e-08
16870 33.74 -0.0997937 0.00681697 114763 5.94003e-08
16880 33.76 -0.0999706 0.00682594 114763 5.94784e-08
16890 33.78 -0.0999876 0.00682748 114763 5.94917e-08
16900 33.8 -0.0998446 0.00682157 114763 5.94403e-08
16910 33.82 -0.0995419 0.00680823 114763 5.93243e-08
16920 33.84 -0.0990799 0.00678826 114763 5.91504e-08
16930 33.86 -0.0984594 0.00676014 114762 5.89057e-08
16940 33.88 -0.0976814 0.00672581 114761 5.86069e-08
16950 33.9 -0.0967472 0.00668373 114760 5.82407e-08
16960 33.92 -0.0956582 0.00663465 114759 5.78135e-08
16970 33.94 -0.0944161 0.00657805 114758 5.73208e-08
16980 33.96 -0.093023 0.00651562 114757 5.67774e-08
16990 33.98 -0.091481 0.00644612 114756 5.61724e-08
17000 34 -0.0897928 0.00637038 114754 5.55131e-08
17010 34.02 -0.0879608 0.00628909 114753 5.48054e-08
17020 34.04 -0.0859882 0.00619913 114751 5.40223e-08
17030 34.06 -0.083878 0.00610471 114750 5.32001e-08
17040 34.08 -0.0816336 0.00600379 114748 5.23215e-08
17050 34.1 -0.0792586 0.00589631 114746 5.13857e-08
17060 34.12 -0.0767568 0.0057822 114744 5.03921e-08
17070 34.14 -0.0741322 0.00566325 114742 4.93562e-08
17080 34.16 -0.071389 0.00553883 114740 4.82728e-08
17090 34.18 -0.0685317 0.00541014 114738 4.71519e-08
17100 34.2 -0.0655646 0.00527687 114737 4.59912e-08
17110 34.22 -0.0624927 0.00513784 114734 4.47802e-08
17120 34.24 -0.0593208 0.00499432 114733 4.35301e-08
17130 34.26 -0.0560541 0.00484811 114731 4.22563e-08
17140 34.28 -0.0526976 0.00469483 114729 4.0921e-08
17150 34.3 -0.0492568 0.00453831 114727 3.95575e-08
17160 34.32 -0.0457373 0.00437734 114725 3.81551e-08
17170 34.34 -0.0421445 0.00421337 114723 3.67264e-08
17180 34.36 -0.0384844 0.00404825 114721 3.52876e-08
17190 34.38 -0.0347626 0.00387773 114720 3.38018e-08
17200 34.4 -0.0309853 0.0037051 114718 3.22975e-08
17210 34.42 -0.0271584 0.00353072 114716 3.07778e-08
17220 34.44 -0.023288 0.00335357 114715 2.9234e-08
17230 34.46 -0.0193804 0.00317487 114713 2.76765e-08
17240 34.48 -0.0154418 0.00299641 114712 2.61211e-08
17250 34.5 -0.0114785 0.00281559 114711 2.45451e-08
17260 34.52 -0.0074968 0.00263406 114710 2.29628e-08
17270 34.54 -0.00350312 0.00245321 114709 2.13864e-08
17280 34.56 0.00049616 0.00227109 114708 1.97989e-08
17290 34.58 0.00449465 0.00208977 114708 1.82182e-08
17300 34.6 0.00848594 0.00190688 114707 1.66239e-08
17310 34.62 0.0124637 0.00172679 114707 1.5054e-08
17320 34.64 0.0164214 0.0015456 114706 1.34744e-08
17330 34.66 0.020353 0.00136561 114706 1.19053e-08
17340 34.68 0.0242519 0.00118666 114706 1.03452e-08
17350 34.7 0.0281121 0.00101084 114706 8.81239e-09
17360 34.72 0.0319272 0.000836604 114706 7.29344e-09
17370 34.74 0.0356913 0.000664069 114707 5.78927e-09
17380 34.76 0.0393983 0.000495818 114707 4.32247e-09
17390 34.78 0.0430423 0.000330134 114708 2.87805e-09
17400 34.8 0.0466174 0.00016696 114708 1.45552e-09
17410 34.82 0.050118 6.43144e-06 114709 5.60673e-11
17420 34.84 0.0535383 -0.000150401 114710 -1.31114e-09
17430 34.86 0.0568731 -0.000301916 114711 -2.63197e-09
17440 34.88 0.0601168 -0.000450498 114712 -3.92722e-09
17450 34.9 0.0632643 -0.000594418 114713 -5.1818e-09
17460 34.92 0.0663107 -0.000732001 114714 -6.38112e-09
17470 34.94 0.0692509 -0.000866494 114715 -7.55346e-09
17480 34.96 0.0720804 -0.000994849 114716 -8.67228e-09
17490 34.98 0.0747946 -0.00111869 114717 -9.75171e-09
17500 35 0.0773891 -0.00123766 114718 -1.07887e-08
17510 35.02 0.0798598 -0.00134979 114719 -1.17661e-08
17520 35.04 0.0822027 -0.00145757 114720 -1.27054e-08
17530 35.06 0.0844141 -0.00155829 114721 -1.35832e-08
17540 35.08 0.0864905 -0.001654 114722 -1.44174e-08
17550 35.1 0.0884285 -0.00174243 114723 -1.51881e-08
17560 35.12 0.0902251 -0.0018261 114724 -1.59173e-08
17570 35.14 0.0918773 -0.0019025 114725 -1.6583e-08
17580 35.16 0.0933825 -0.00197143 114726 -1.71838e-08
17590 35.18 0.0947384 -0.00203349 114727 -1.77246e-08
17600 35.2 0.0959427 -0.00208856 114728 -1.82045e-08
17610 35.22 0.0969935 -0.00213747 114729 -1.86307e-08
17620 35.24 0.0978891 -0.00217848 114729 -1.89881e-08
17630 35.26 0.0986281 -0.00221355 114730 -1.92936e-08
17640 35.28 0.0992093 -0.00224031 114730 -1.95268e-08
17650 35.3 0.0996318 -0.00226068 114730 -1.97043e-08
17660 35.32 0.099895 -0.00227317 114730 -1.98132e-08
17670 35.34 0.0999983 -0.00227872 114730 -1.98615e-08
17680 35.36 0.0999416 -0.00227683 114730 -1.9845e-08
17690 35.38 0.0997251 -0.00226773 114730 -1.97657e-08
17700 35.4 0.099349 -0.00225125 114730 -1.96221e-08
17710 35.42 0.098814 -0.00222758 114730 -1.94159e-08
17720 35.44 0.0981209 -0.00219664 114729 -1.91462e-08
17730 35.46 0.0972708 -0.00215842 114729 -1.88132e-08
17740 35.48 0.0962652 -0.00211358 114728 -1.84225e-08
17750 35.5 0.0951055 -0.00206141 114728 -1.79679e-08
17760 35.52 0.0937936 -0.00200301 114727 -1.7459e-08
17770 35.54 0.0923317 -0.00193727 114726 -1.68861e-08
17780 35.56 0.0907221 -0.00186451 114725 -1.6252e-08
17790 35.58 0.0889674 -0.00178417 114724 -1.55518e-08
17800 35.6 0.0870704 -0.00169839 114723 -1.48043e-08
17810 35.62 0.085034 -0.00160633 114722 -1.40019e-08
17820 35.64 0.0828616 -0.00150791 114721 -1.31442e-08
17830 35.66 0.0805567 -0.00140351 114720 -1.22343e-08
17840 35.68 0.0781228 -0.00129335 114719 -1.12741e-08
17850 35.7 0.075564 -0.00117766 114717 -1.02657e-08
17860 35.72 0.0728843 -0.00105606 114716 -9.20587e-09
17870 35.74 0.070088 -0.00093026 114715 -8.10929e-09
17880 35.76 0.0671796 -0.000798396 114714 -6.95987e-09
17890 35.78 0.0641637 -0.00066236 114713 -5.77406e-09
17900 35.8 0.0610452 -0.000522299 114712 -4.55313e-09
17910 35.82 0.057829 -0.000375305 114711 -3.27174e-09
17920 35.84 0.0545203 -0.000225715 114710 -1.96769e-09
17930 35.86 0.0511243 -7.09234e-05 114710 -6.18287e-10
17940 35.88 0.0476466 8.7569e-05 114709 7.63403e-10
17950 35.9 0.0440927 0.000250371 114708 2.18268e-09
17960 35.92 0.0404682 0.000413062 114707 3.60101e-09
17970 35.94 0.036779 0.000582481 114707 5.078e-09
17980 35.96 0.0330309 0.000751554 114707 6.55197e-09
17990 35.98 0.02923 0.000925081 114706 8.06477e-09
18000 36 0.0253823 0.00110047 114706 9.59385e-09
18010 36.02 0.0214941 0.00127748 114707 1.1137e-08
18020 36.04 0.0175714 0.00145744 114706 1.27058e-08
18030 36.06 0.0136206 0.00163739 114706 1.42746e-08
18040 36.08 0.00964807 0.00181804 114707 1.58494e-08
18050 36.1 0.00566008 0.00199963 114708 1.74324e-08
18060 36.12 0.00166303 0.00218199 114708 1.90221e-08
18070 36.14 -0.00233668 0.00236351 114709 2.06045e-08
18080 36.16 -0.00633266 0.00254564 114709 2.21921e-08
18090 36.18 -0.0103185 0.00272607 114711 2.37648e-08
18100 36.2 -0.0142878 0.00290816 114712 2.53519e-08
18110 36.22 -0.0182343 0.00308746 114713 2.69147e-08
18120 36.24 -0.0221516 0.00326564 114714 2.84676e-08
18130 36.26 -0.0260335 0.00344361 114716 3.00187e-08
18140 36.28 -0.0298737 0.00362018 114717 3.15575e-08
18150 36.3 -0.0336661 0.00379312 114719 3.30645e-08
18160 36.32 -0.0374047 0.00396428 114721 3.45559e-08
18170 36.34 -0.0410834 0.00413245 114722 3.60213e-08
18180 36.36 -0.0446964 0.00429666 114724 3.74521e-08
18190 36.38 -0.0482379 0.00445936 114726 3.88697e-08
18200 36.4 -0.0517023 0.00461871 114728 4.0258e-08
18210 36.42 -0.0550839 0.00477287 114730 4.16009e-08
18220 36.44 -0.0583774 0.00492221 114732 4.29019e-08
18230 36.46 -0.0615775 0.00506811 114734 4.41728e-08
18240 36.48 -0.0646791 0.00520929 114736 4.54025e-08
18250 36.5 -0.0676772 0.00534449 114737 4.65802e-08
18260 36.52 -0.070567 0.00547631 114739 4.77283e-08
18270 36.54 -0.073344 0.00560265 114741 4.88285e-08
18280 36.56 -0.0760036 0.00572398 114743 4.98851e-08
18290 36.58 -0.0785417 0.00584105 114745 5.09045e-08
18300 36.6 -0.080954 0.00595159 114747 5.18671e-08
18310 36.62 -0.0832369 0.00605655 114749 5.27808e-08
18320 36.64 -0.0853866 0.00615319 114751 5.36223e-08
18330 36.66 -0.0873998 0.00624589 114752 5.44294e-08
18340 36.68 -0.089273 0.00633101 114754 5.51703e-08
18350 36.7 -0.0910035 0.0064103 114755 5.58607e-08
18360 36.72 -0.0925884 0.00648289 114757 5.64925e-08
18370 36.74 -0.0940252 0.00654793 114758 5.70586e-08
18380 36.76 -0.0953115 0.00660763 114759 5.75783e-08
18390 36.78 -0.0964454 0.0066606 114760 5.80394e-08
18400 36.8 -0.097425 0.00670621 114761 5.84364e-08
18410 36.82 -0.0982487 0.00674428 114762 5.87677e-08
18420 36.84 -0.0989152 0.00677535 114762 5.90381e-08
18430 36.86 -0.0994235 0.00679973 114763 5.92503e-08
18440 36.88 -0.0997728 0.00681594 114763 5.93913e-08
18450 36.9 -0.0999624 0.0068255 114763 5.94746e-08
18460 36.92 -0.0999921 0.00682763 114763 5.94931e-08
18470 36.94 -0.0998618 0.00682231 114763 5.94468e-08
18480 36.96 -0.0995718 0.00680957 114763 5.93359e-08
18490 36.98 -0.0991225 0.00679018 114763 5.91672e-08
18500 37 -0.0985146 0.00676265 114762 5.89275e-08
18510 37.02 -0.0977491 0.0067289 114761 5.86338e-08
